0.00000e+00 4.00000e+01 3.85410e-02 3.91838e-02 3.60402e-02 1.21940e-05
4.00000e+01 6.80000e+01 1.39140e-01 1.41559e-01 1.29878e-01 4.30820e-05
6.80000e+01 1.00000e+02 1.10330e-01 1.12368e-01 1.02719e-01 3.71449e-05
1.00000e+02 1.40000e+02 4.80024e-02 5.06024e-02 4.37600e-02 2.15511e-05
1.40000e+02 1.96000e+02 1.04365e-02 1.23010e-02 8.84480e-03 5.94148e-06
1.96000e+02 2.60000e+02 1.89951e-03 2.44751e-03 1.50481e-03 1.07317e-06
2.60000e+02 3.32000e+02 4.40112e-04 5.94712e-04 3.35470e-04 2.66090e-07
3.32000e+02 4.10000e+02 1.15744e-04 1.63046e-04 8.51180e-05 8.43996e-08
4.10000e+02 1.30000e+04 3.32057e-07 4.93244e-07 2.32657e-07 1.86411e-10
