0.00000e+00 4.00000e+01 3.85492e-02 3.91916e-02 3.60486e-02 1.17373e-05
4.00000e+01 6.80000e+01 1.39021e-01 1.41424e-01 1.29790e-01 4.31436e-05
6.80000e+01 1.00000e+02 1.10368e-01 1.12407e-01 1.02761e-01 3.77404e-05
1.00000e+02 1.40000e+02 4.79868e-02 5.05852e-02 4.37476e-02 2.15738e-05
1.40000e+02 1.96000e+02 1.04396e-02 1.23050e-02 8.84692e-03 6.61468e-06
1.96000e+02 2.60000e+02 1.89628e-03 2.44282e-03 1.50256e-03 1.22421e-06
2.60000e+02 3.32000e+02 4.40360e-04 5.95024e-04 3.35632e-04 2.75825e-07
3.32000e+02 4.10000e+02 1.15674e-04 1.63020e-04 8.50448e-05 7.76200e-08
4.10000e+02 1.30000e+04 3.32026e-07 4.93056e-07 2.32678e-07 1.87252e-10
