0.00000e+00 4.00000e-01 3.61225e+00 4.73480e+00 2.81033e+00 3.10426e-04
4.00000e-01 8.80000e-01 4.31862e+00 5.65900e+00 3.36070e+00 3.09817e-04
8.80000e-01 1.36000e+00 4.82258e+00 6.30718e+00 3.75886e+00 3.39354e-04
1.36000e+00 1.84000e+00 4.04883e+00 5.28554e+00 3.16030e+00 3.27810e-04
1.84000e+00 2.36000e+00 2.26761e+00 2.95617e+00 1.77176e+00 2.46388e-04
2.36000e+00 3.14160e+00 6.72482e-01 8.75964e-01 5.25742e-01 1.16658e-04
